customer_id,signup_date,account_age_months,plan,industry,region,seats,active_users_ratio,monthly_logins,feature_usage_score,support_tickets,avg_response_time_hours,billing_delay_days,mrr_usd,nps,churn
CUST-01224,2023-07-10,33,Starter,Retail,LATAM,3,0.706,65,72.3,4,11.4,2,37.25,29,0
CUST-01225,2023-09-26,30,Enterprise,Manufacturing,NA,424,0.858,55,62.2,4,10.5,0,2019.83,73,0
CUST-01226,2022-10-09,42,Business,Manufacturing,LATAM,79,0.984,71,70.8,0,2.5,2,423.52,56,0
CUST-01227,2021-07-14,57,Starter,Retail,EU,10,0.81,67,79.8,2,9.9,4,54.07,83,0
CUST-01228,2022-10-17,42,Starter,Retail,EU,10,0.734,60,68.8,2,8.9,2,43.35,61,0
CUST-01229,2021-10-21,54,Business,Retail,LATAM,48,0.858,80,76.2,2,9.6,0,496.58,54,0
CUST-01230,2023-10-17,29,Starter,Education,EU,3,0.997,64,70.4,4,12.5,3,55.06,51,0
CUST-01231,2023-06-25,33,Starter,Manufacturing,NA,8,0.647,64,48.6,4,13.9,2,45.62,81,0
CUST-01232,2023-09-16,30,Business,Retail,EU,85,0.502,73,96.0,1,3.8,1,457.85,54,0
CUST-01233,2023-09-22,30,Enterprise,Retail,EU,210,0.616,27,73.8,2,4.5,0,2067.94,45,0
CUST-01234,2021-08-03,56,Business,Services,NA,95,0.627,66,50.2,2,8.1,2,595.66,70,0
CUST-01235,2021-02-06,62,Enterprise,Education,LATAM,173,0.648,67,75.2,2,5.4,1,2186.2,66,0
CUST-01236,2023-01-22,38,Pro,Healthcare,LATAM,13,0.653,42,90.4,4,7.2,0,133.9,32,0
CUST-01237,2023-01-07,39,Business,Healthcare,EU,56,0.776,53,85.7,4,13.0,1,547.56,53,0
CUST-01238,2023-11-05,29,Starter,Manufacturing,EU,9,0.747,56,70.1,1,4.1,1,53.31,29,0
CUST-01239,2023-02-05,38,Business,Services,LATAM,67,0.816,81,67.5,3,8.8,1,601.48,57,0
CUST-01240,2023-08-22,31,Business,Services,APAC,55,0.67,65,58.8,2,3.6,1,625.13,62,0
CUST-01241,2022-02-23,49,Pro,Retail,APAC,15,0.929,78,72.2,1,6.8,0,167.26,75,0
CUST-01242,2021-05-30,58,Enterprise,Manufacturing,LATAM,295,0.86,83,71.4,1,9.6,0,2220.96,47,0
CUST-01243,2021-02-15,62,Pro,Education,LATAM,25,1.0,42,63.5,1,9.6,2,140.37,56,0
CUST-01244,2022-06-07,46,Pro,Services,NA,17,0.907,58,68.6,4,12.5,3,160.28,62,0
CUST-01245,2021-01-03,63,Pro,Manufacturing,LATAM,21,0.728,29,77.5,3,8.6,1,147.45,77,0
CUST-01246,2022-09-14,43,Starter,Healthcare,APAC,4,0.906,70,64.0,6,14.9,1,48.28,53,0
CUST-01247,2022-04-26,47,Starter,Healthcare,EU,5,0.751,49,83.8,0,6.6,3,56.92,54,0
CUST-01248,2021-11-06,53,Enterprise,Retail,LATAM,371,0.9,56,100.0,2,6.6,1,2272.02,80,0
CUST-01249,2022-12-11,40,Pro,Healthcare,NA,22,0.888,75,100.0,1,7.6,2,144.65,68,0
CUST-01250,2023-03-27,36,Business,Retail,LATAM,79,0.761,57,77.3,1,8.8,0,467.7,65,0
CUST-01251,2021-02-17,62,Pro,Healthcare,NA,28,0.795,40,95.1,0,2.2,2,135.98,80,0
CUST-01252,2022-07-26,44,Enterprise,Services,LATAM,477,0.76,30,68.3,4,7.2,1,1958.26,51,0
CUST-01253,2024-02-02,26,Business,Services,APAC,87,0.652,85,70.2,0,5.1,2,458.44,45,0
CUST-01254,2021-12-24,51,Starter,Healthcare,EU,5,0.388,59,45.4,3,5.7,4,64.78,42,0
CUST-01255,2023-07-27,32,Pro,Healthcare,APAC,15,0.676,52,72.1,3,5.7,1,143.87,73,0
CUST-01256,2022-02-09,50,Business,Education,LATAM,53,0.81,59,93.6,2,6.6,0,506.75,94,0
CUST-01257,2021-11-22,53,Starter,Education,NA,6,0.873,71,55.1,4,12.4,2,40.48,34,1
CUST-01258,2023-10-26,29,Pro,Services,APAC,8,0.899,95,75.7,2,10.1,2,139.96,92,0
CUST-01259,2022-03-04,49,Starter,Retail,LATAM,9,0.668,52,60.5,5,11.8,3,56.2,40,0
CUST-01260,2023-11-06,29,Starter,Education,LATAM,2,0.608,39,74.9,2,8.2,3,43.49,55,0
CUST-01261,2023-02-25,37,Enterprise,Retail,APAC,410,0.753,72,84.5,0,10.7,0,2330.8,95,0
CUST-01262,2023-09-02,31,Enterprise,Services,EU,363,0.634,40,85.1,0,4.2,1,2237.17,54,0
CUST-01263,2023-09-05,31,Business,Education,APAC,47,0.463,59,85.3,6,12.7,4,456.84,33,1
CUST-01264,2024-01-02,27,Starter,Education,NA,6,0.478,18,44.3,6,10.6,3,59.75,27,0
CUST-01265,2022-10-28,41,Enterprise,Manufacturing,NA,210,0.986,61,71.2,1,3.4,1,2063.2,69,0
CUST-01266,2024-02-17,25,Pro,Retail,NA,29,1.0,50,86.7,2,10.7,0,154.68,72,1
CUST-01267,2021-03-13,61,Enterprise,Retail,NA,115,0.893,77,100.0,1,5.8,2,2436.3,53,0
CUST-01268,2022-08-14,44,Starter,Education,LATAM,4,0.701,44,54.6,1,8.3,4,43.96,86,0
CUST-01269,2022-04-21,48,Starter,Retail,APAC,3,0.501,59,75.5,1,6.0,1,70.34,41,0
CUST-01270,2021-04-27,60,Business,Manufacturing,NA,40,0.756,71,77.7,0,8.6,1,368.4,74,0
CUST-01271,2023-11-14,28,Enterprise,Manufacturing,NA,178,0.872,63,92.0,2,5.2,0,2002.92,63,0
CUST-01272,2023-08-19,31,Starter,Manufacturing,APAC,8,0.834,66,90.0,1,9.5,2,48.57,86,0
CUST-01273,2023-06-18,33,Starter,Healthcare,EU,1,0.813,59,80.6,1,8.8,6,64.8,49,0
CUST-01274,2023-01-31,38,Pro,Retail,LATAM,23,0.961,56,84.2,4,5.4,0,188.8,69,0
CUST-01275,2022-12-24,39,Enterprise,Services,EU,244,1.0,55,68.1,4,8.6,3,2091.13,100,0
CUST-01276,2022-04-02,48,Business,Retail,NA,22,0.719,78,84.1,3,11.4,1,440.22,29,0
CUST-01277,2023-04-01,36,Enterprise,Education,LATAM,467,1.0,42,100.0,0,9.6,1,2360.56,56,0
CUST-01278,2024-03-16,24,Business,Services,LATAM,46,0.477,84,68.8,2,9.5,3,489.18,88,0
CUST-01279,2021-10-29,53,Business,Healthcare,EU,81,0.663,71,66.8,2,6.7,0,427.84,53,0
CUST-01280,2022-02-11,50,Pro,Education,EU,20,0.81,55,75.1,2,5.3,2,167.15,62,0
CUST-01281,2021-05-12,59,Starter,Education,APAC,1,0.792,62,88.6,2,9.1,1,47.29,54,0
CUST-01282,2023-12-26,27,Business,Manufacturing,LATAM,38,0.753,65,77.5,1,5.5,0,543.62,91,0
CUST-01283,2022-09-29,42,Pro,Education,NA,22,0.706,54,51.2,4,8.9,1,147.05,22,0
CUST-01284,2022-12-13,40,Pro,Services,LATAM,16,1.0,51,97.3,2,7.1,1,148.75,88,0
CUST-01285,2021-11-16,53,Starter,Education,APAC,10,0.628,58,57.1,2,9.9,0,39.36,28,0
CUST-01286,2021-02-13,62,Business,Manufacturing,APAC,77,0.627,68,80.7,1,11.1,1,337.5,30,0
CUST-01287,2023-08-24,31,Business,Services,APAC,61,1.0,82,57.5,1,9.2,1,389.67,49,0
CUST-01288,2023-10-30,29,Pro,Retail,NA,16,0.907,80,76.8,4,9.9,2,165.04,55,0
CUST-01289,2022-02-14,50,Enterprise,Retail,LATAM,223,0.944,54,77.8,3,6.6,1,2177.94,48,0
CUST-01290,2023-07-04,33,Pro,Manufacturing,NA,19,0.809,58,50.3,1,8.3,3,141.49,49,0
CUST-01291,2022-11-18,41,Starter,Manufacturing,LATAM,2,0.504,30,68.1,4,14.1,1,49.19,28,0
CUST-01292,2023-02-10,38,Starter,Healthcare,LATAM,7,0.723,63,53.2,4,12.4,1,47.36,35,1
CUST-01293,2021-07-27,56,Pro,Retail,LATAM,17,0.553,51,73.4,1,7.1,0,141.23,39,0
CUST-01294,2023-01-08,39,Starter,Healthcare,LATAM,4,0.746,58,66.7,3,7.6,0,44.77,60,0
CUST-01295,2021-07-13,57,Business,Healthcare,LATAM,54,0.878,74,59.6,1,7.5,0,457.76,54,0
CUST-01296,2021-09-20,55,Business,Manufacturing,APAC,26,0.941,71,65.6,2,10.6,0,373.2,16,0
CUST-01297,2022-03-05,49,Pro,Services,EU,20,0.766,88,66.5,0,6.1,3,152.63,64,0
CUST-01298,2021-09-15,55,Enterprise,Services,EU,456,0.892,62,97.0,1,6.3,1,2142.54,79,0
CUST-01299,2023-12-27,27,Enterprise,Healthcare,LATAM,261,0.644,58,87.4,1,4.9,1,2317.42,53,0
CUST-01300,2021-02-05,62,Pro,Retail,EU,24,0.925,49,100.0,2,14.2,0,161.21,41,1
CUST-01301,2023-12-21,27,Starter,Healthcare,NA,8,0.811,70,69.7,2,5.5,2,50.02,74,0
CUST-01302,2021-07-04,57,Starter,Services,LATAM,9,0.59,51,55.0,5,8.5,1,30.72,20,0
CUST-01303,2023-11-11,29,Business,Retail,NA,55,0.86,81,83.3,1,7.0,0,380.67,59,0
CUST-01304,2022-02-08,50,Pro,Manufacturing,LATAM,7,0.943,74,76.0,2,7.2,2,146.97,64,0
CUST-01305,2024-01-11,27,Business,Education,APAC,36,0.792,73,65.5,3,11.4,1,332.24,76,0
CUST-01306,2022-10-11,42,Business,Manufacturing,APAC,49,0.657,62,68.5,4,12.5,1,442.98,60,0
CUST-01307,2022-08-11,44,Pro,Education,LATAM,16,0.807,31,90.3,1,3.6,0,161.33,67,0
CUST-01308,2021-06-06,58,Starter,Services,EU,6,0.793,54,30.1,8,12.4,0,56.71,59,0
CUST-01309,2022-06-05,46,Starter,Services,LATAM,5,0.585,44,59.5,3,6.6,2,44.54,30,0
CUST-01310,2022-11-01,41,Pro,Healthcare,LATAM,8,0.629,40,53.3,1,8.6,0,150.45,86,0
CUST-01311,2024-03-26,24,Business,Retail,EU,81,0.858,93,78.9,1,7.7,1,431.84,10,0
CUST-01312,2021-11-12,53,Business,Education,EU,87,0.903,89,86.6,2,6.8,1,447.22,89,0
CUST-01313,2021-04-10,60,Pro,Retail,EU,6,1.0,43,94.8,4,10.4,2,146.17,45,0
CUST-01314,2021-11-01,53,Business,Education,LATAM,51,0.88,78,75.4,1,3.8,1,504.51,72,0
CUST-01315,2021-10-19,54,Pro,Services,NA,28,0.599,43,70.1,3,6.9,0,139.3,77,0
CUST-01316,2024-02-12,25,Starter,Services,LATAM,1,1.0,69,60.3,1,3.3,3,51.01,79,0
CUST-01317,2021-06-30,57,Starter,Manufacturing,LATAM,2,0.868,51,68.6,1,7.0,0,56.5,72,0
CUST-01318,2024-04-05,24,Starter,Services,LATAM,7,0.409,41,70.9,1,7.0,4,48.02,67,0
CUST-01319,2021-05-16,59,Starter,Services,LATAM,9,0.555,63,51.8,1,4.1,1,56.75,29,0
CUST-01320,2023-09-01,31,Starter,Retail,LATAM,1,0.636,64,93.1,1,7.7,4,48.56,34,0
CUST-01321,2022-05-13,47,Business,Retail,LATAM,100,0.906,95,85.5,3,11.4,0,383.82,65,0
CUST-01322,2021-03-07,61,Starter,Healthcare,EU,2,0.353,43,37.5,7,10.6,2,49.65,28,0
CUST-01323,2023-01-07,39,Starter,Healthcare,LATAM,5,0.692,38,49.0,3,8.0,3,54.24,48,0
CUST-01324,2023-05-25,34,Starter,Services,LATAM,4,0.827,71,54.5,7,14.5,6,53.33,68,0
CUST-01325,2023-10-04,30,Starter,Services,APAC,2,0.285,55,50.6,1,6.6,1,40.1,68,0
CUST-01326,2021-08-03,56,Starter,Services,APAC,10,0.822,67,61.9,1,3.2,6,50.74,47,0
CUST-01327,2023-01-11,39,Starter,Manufacturing,LATAM,8,0.84,51,49.6,5,9.9,2,53.33,60,0
CUST-01328,2022-11-15,41,Starter,Retail,LATAM,6,0.583,40,62.0,4,8.7,4,60.69,19,0
CUST-01329,2022-06-16,46,Enterprise,Services,LATAM,384,0.607,60,84.7,1,6.2,2,1934.68,29,0
CUST-01330,2023-12-09,28,Starter,Education,APAC,4,0.581,42,57.3,3,8.5,2,53.31,34,0
CUST-01331,2022-05-23,46,Starter,Retail,LATAM,10,0.309,41,48.9,10,20.4,4,46.22,20,0
CUST-01332,2022-04-02,48,Pro,Healthcare,LATAM,12,0.731,92,67.5,3,8.3,2,163.24,43,0
CUST-01333,2022-09-23,42,Starter,Healthcare,EU,4,0.743,83,64.5,10,12.2,2,40.41,42,0
CUST-01334,2024-01-20,26,Pro,Manufacturing,EU,16,0.597,62,64.1,0,5.7,1,131.31,60,0
CUST-01335,2023-11-07,29,Pro,Retail,LATAM,30,0.926,55,87.5,1,11.0,1,140.97,87,0
CUST-01336,2023-05-01,35,Enterprise,Retail,LATAM,291,0.795,50,81.2,1,6.2,2,2155.7,73,0
CUST-01337,2021-04-08,60,Enterprise,Services,NA,377,0.819,68,98.0,2,6.6,1,2102.55,42,0
CUST-01338,2021-12-28,51,Business,Manufacturing,LATAM,99,0.72,90,85.5,1,5.8,0,407.06,77,0
CUST-01339,2021-01-19,63,Starter,Manufacturing,LATAM,8,0.821,54,76.5,4,11.4,4,53.3,39,0
CUST-01340,2021-04-24,60,Pro,Healthcare,APAC,26,0.974,59,60.2,2,6.9,3,183.21,73,0
CUST-01341,2023-09-26,30,Starter,Manufacturing,EU,3,0.649,56,59.6,4,6.1,2,46.96,41,0
CUST-01342,2023-09-06,31,Business,Manufacturing,EU,79,0.894,60,62.8,4,8.2,1,422.07,81,0
CUST-01343,2021-05-04,59,Starter,Education,EU,6,0.826,43,65.4,2,7.5,2,54.7,74,0
CUST-01344,2022-07-04,45,Business,Services,NA,33,0.843,61,78.5,2,9.0,3,512.17,49,0
CUST-01345,2021-12-02,52,Starter,Healthcare,LATAM,2,0.962,70,83.0,3,7.3,2,47.07,55,0
CUST-01346,2021-03-29,60,Pro,Education,EU,27,0.671,58,74.8,3,8.1,0,151.1,100,0
CUST-01347,2022-04-03,48,Starter,Manufacturing,LATAM,6,0.647,68,86.3,4,10.0,3,56.61,27,0
CUST-01348,2021-05-04,59,Pro,Healthcare,LATAM,22,0.663,34,77.7,3,6.9,0,164.3,40,0
CUST-01349,2023-06-03,34,Business,Services,LATAM,38,0.889,58,63.7,1,6.4,1,407.21,54,0
CUST-01350,2024-03-06,25,Pro,Services,EU,20,0.739,63,83.2,0,6.7,1,144.27,43,0
CUST-01351,2022-05-23,46,Starter,Healthcare,NA,5,0.606,43,69.9,6,9.1,2,31.45,23,0
CUST-01352,2021-10-19,54,Starter,Education,NA,5,0.959,54,98.2,3,9.6,3,38.06,60,0
CUST-01353,2022-08-23,43,Business,Education,NA,98,1.0,92,85.7,0,2.8,0,389.14,81,0
CUST-01354,2024-03-05,25,Pro,Services,APAC,17,0.731,50,70.3,3,6.1,2,127.02,26,0
CUST-01355,2021-07-11,57,Pro,Retail,LATAM,27,0.575,47,81.4,4,8.2,1,141.22,38,0
CUST-01356,2023-03-29,36,Pro,Services,NA,19,1.0,62,85.7,2,11.1,1,155.01,52,0
CUST-01357,2021-04-22,60,Pro,Services,EU,14,0.851,58,52.0,3,4.5,0,148.25,37,0
CUST-01358,2021-12-27,51,Pro,Services,EU,12,0.843,69,48.6,3,7.6,1,126.94,76,0
CUST-01359,2022-06-12,46,Starter,Services,NA,5,0.726,42,100.0,2,7.6,0,33.04,44,0
CUST-01360,2022-04-06,48,Pro,Manufacturing,LATAM,23,0.66,53,49.6,1,9.5,1,168.39,34,0
CUST-01361,2021-08-03,56,Pro,Education,APAC,18,0.718,70,74.5,1,11.5,4,143.86,76,0
CUST-01362,2023-07-22,32,Starter,Services,NA,4,0.812,85,85.6,4,8.8,3,52.75,77,0
CUST-01363,2023-03-19,36,Business,Healthcare,APAC,95,0.713,55,45.4,3,10.1,2,455.78,59,0
CUST-01364,2022-06-07,46,Starter,Education,EU,7,0.775,62,47.5,7,13.0,2,52.61,27,0
CUST-01365,2022-05-18,47,Starter,Healthcare,APAC,2,0.712,54,60.7,0,5.2,4,56.4,58,0
CUST-01366,2021-03-31,60,Business,Manufacturing,LATAM,40,0.621,67,96.2,3,9.5,3,430.84,40,0
CUST-01367,2023-03-04,37,Business,Education,NA,34,1.0,71,100.0,1,2.6,0,540.87,68,0
CUST-01368,2021-10-03,54,Starter,Education,LATAM,9,0.799,68,63.5,3,8.7,0,39.9,70,0
CUST-01369,2021-12-28,51,Business,Retail,LATAM,69,0.83,83,89.1,1,7.7,0,498.34,63,0
CUST-01370,2023-10-30,29,Starter,Retail,LATAM,2,0.793,89,73.9,5,8.9,1,39.79,51,0
CUST-01371,2023-02-10,38,Business,Education,NA,28,0.511,49,64.1,2,8.8,1,512.72,42,0
CUST-01372,2023-04-16,36,Pro,Manufacturing,NA,9,0.706,35,44.8,4,5.6,5,170.04,63,0
CUST-01373,2021-11-14,53,Business,Education,EU,87,0.551,91,100.0,2,7.9,1,635.16,59,0
CUST-01374,2022-08-25,43,Pro,Manufacturing,LATAM,27,0.799,58,44.7,4,13.3,0,168.11,21,0
CUST-01375,2021-01-17,63,Pro,Manufacturing,LATAM,26,0.829,54,81.0,2,7.2,1,151.14,29,0
CUST-01376,2021-10-22,54,Business,Healthcare,LATAM,28,0.801,76,69.8,1,4.2,1,569.23,57,0
CUST-01377,2023-08-19,31,Starter,Manufacturing,EU,4,0.887,45,94.7,2,4.1,3,42.37,80,0
CUST-01378,2022-07-24,44,Starter,Services,LATAM,9,0.485,54,82.8,1,7.6,4,57.34,75,0
CUST-01379,2023-02-01,38,Pro,Manufacturing,EU,16,0.66,54,60.6,1,8.9,1,134.71,73,0
CUST-01380,2023-08-05,32,Pro,Services,LATAM,26,0.842,73,63.9,3,8.7,0,146.84,56,0
CUST-01381,2024-01-30,26,Starter,Retail,NA,4,0.75,68,47.2,4,8.7,3,65.75,79,0
CUST-01382,2021-04-08,60,Pro,Manufacturing,EU,26,0.583,64,78.4,0,0.7,0,163.31,46,0
CUST-01383,2022-11-29,40,Pro,Manufacturing,NA,29,0.959,66,94.9,1,6.9,1,143.57,62,0
CUST-01384,2024-04-08,24,Pro,Manufacturing,EU,7,1.0,84,68.9,5,9.3,1,118.4,31,0
CUST-01385,2021-08-28,55,Enterprise,Services,APAC,217,0.844,67,77.1,1,5.0,1,2145.88,58,0
CUST-01386,2023-10-29,29,Pro,Retail,LATAM,19,0.554,45,95.7,3,12.8,1,131.97,34,0
CUST-01387,2022-11-28,40,Pro,Services,LATAM,20,0.804,49,93.7,1,2.1,4,125.71,91,0
CUST-01388,2022-01-17,51,Pro,Manufacturing,APAC,12,0.831,52,98.1,2,3.5,2,170.25,85,0
CUST-01389,2023-07-29,32,Starter,Manufacturing,APAC,10,0.669,62,39.4,2,8.3,5,47.29,57,0
CUST-01390,2023-11-11,29,Business,Healthcare,EU,34,0.982,63,83.2,5,10.0,4,355.32,65,0
CUST-01391,2021-06-21,58,Enterprise,Healthcare,LATAM,380,0.763,60,79.6,2,6.4,1,2484.85,48,0
CUST-01392,2023-03-30,36,Business,Retail,LATAM,80,1.0,70,64.2,2,8.4,4,504.36,20,0
CUST-01393,2024-01-29,26,Enterprise,Healthcare,APAC,364,0.897,47,64.3,2,8.3,1,2332.15,49,0
CUST-01394,2023-03-11,37,Pro,Retail,EU,5,0.821,47,69.4,4,7.5,1,144.64,68,0
CUST-01395,2022-10-19,42,Business,Healthcare,LATAM,31,0.918,77,65.4,0,4.0,0,444.43,77,0
CUST-01396,2021-06-17,58,Starter,Retail,LATAM,7,0.94,72,59.2,6,12.2,6,56.09,45,0
CUST-01397,2022-06-25,45,Enterprise,Services,EU,219,0.915,54,71.0,3,9.2,1,2147.6,74,0
CUST-01398,2023-12-24,27,Pro,Manufacturing,NA,12,0.769,33,84.7,2,8.9,4,134.95,51,0
CUST-01399,2023-08-18,31,Starter,Retail,APAC,4,0.611,91,50.7,6,10.6,2,37.15,22,0
CUST-01400,2022-06-25,45,Business,Services,NA,80,0.612,82,59.6,4,10.8,0,425.69,62,0
CUST-01401,2022-01-06,51,Pro,Retail,LATAM,19,0.414,59,83.3,1,9.0,2,111.25,40,0
CUST-01402,2023-08-22,31,Enterprise,Healthcare,LATAM,472,0.806,79,53.2,1,6.7,1,2373.2,82,0
CUST-01403,2024-03-07,25,Business,Manufacturing,NA,28,0.722,73,78.1,2,7.4,0,508.3,22,0
CUST-01404,2021-12-26,51,Business,Retail,LATAM,100,0.73,70,78.2,3,8.2,1,547.16,45,0
CUST-01405,2023-09-01,31,Pro,Services,LATAM,10,0.934,79,92.3,0,4.0,0,163.71,81,0
CUST-01406,2022-01-05,51,Pro,Healthcare,LATAM,19,0.763,74,60.9,5,8.7,1,163.13,59,0
CUST-01407,2023-09-20,30,Business,Retail,LATAM,38,1.0,87,64.5,3,8.1,0,620.91,59,0
CUST-01408,2024-03-03,25,Starter,Services,APAC,10,0.624,64,84.5,6,13.2,0,46.4,48,0
CUST-01409,2023-03-07,37,Starter,Retail,LATAM,4,0.564,37,57.1,2,5.5,2,32.51,55,0
CUST-01410,2022-08-19,44,Enterprise,Manufacturing,NA,221,0.591,50,54.0,2,7.5,1,2864.84,27,0
CUST-01411,2022-01-12,51,Enterprise,Services,EU,360,0.888,82,85.0,0,5.0,0,1848.25,62,0
CUST-01412,2021-03-13,61,Enterprise,Services,LATAM,225,0.953,73,65.5,4,14.3,2,2211.06,63,0
CUST-01413,2021-03-04,61,Starter,Manufacturing,NA,7,0.621,36,82.4,4,11.7,2,43.26,58,0
CUST-01414,2023-09-30,30,Starter,Healthcare,APAC,8,0.55,45,58.0,5,12.8,3,50.02,42,1
CUST-01415,2023-03-05,37,Enterprise,Education,NA,493,1.0,83,100.0,1,8.9,2,2346.58,59,0
CUST-01416,2021-09-30,54,Starter,Healthcare,NA,4,0.492,55,72.0,3,7.4,6,34.55,24,0
CUST-01417,2022-10-25,41,Pro,Education,APAC,30,0.932,65,77.6,1,10.0,1,141.56,80,0
CUST-01418,2023-11-21,28,Starter,Services,APAC,5,0.624,56,83.4,4,10.3,4,52.05,60,0
CUST-01419,2023-02-17,37,Business,Manufacturing,APAC,76,0.84,74,63.4,4,9.8,1,472.52,73,1
CUST-01420,2024-01-05,27,Pro,Manufacturing,NA,11,0.942,57,71.4,4,6.9,1,98.46,39,0
CUST-01421,2021-05-22,59,Starter,Manufacturing,EU,4,0.781,48,79.4,4,8.9,1,43.69,56,0
CUST-01422,2021-03-29,60,Pro,Services,NA,7,0.736,69,73.5,4,5.5,2,150.55,40,0
CUST-01423,2023-03-11,37,Starter,Manufacturing,LATAM,10,0.919,65,70.5,2,7.1,0,37.32,64,0
CUST-01424,2022-11-30,40,Business,Manufacturing,NA,53,0.823,83,59.7,0,4.1,0,379.12,100,0
CUST-01425,2023-04-06,36,Pro,Services,APAC,15,1.0,72,80.2,3,7.8,3,150.55,79,0
CUST-01426,2024-03-23,24,Pro,Retail,LATAM,23,0.524,68,62.8,0,2.0,2,150.44,44,0
CUST-01427,2021-05-11,59,Pro,Retail,APAC,14,0.522,56,64.1,4,11.7,2,161.98,41,0
CUST-01428,2024-01-23,26,Starter,Healthcare,APAC,4,0.859,71,60.0,7,14.7,0,61.66,40,0
CUST-01429,2021-03-14,61,Starter,Manufacturing,LATAM,10,0.705,58,68.4,0,9.7,3,45.52,65,0
CUST-01430,2022-09-23,42,Enterprise,Manufacturing,LATAM,190,0.899,51,73.4,3,13.0,3,1986.07,33,0
CUST-01431,2023-09-26,30,Pro,Education,APAC,17,0.615,51,72.9,1,7.0,3,150.0,63,0
CUST-01432,2023-03-28,36,Pro,Manufacturing,LATAM,27,0.788,66,89.6,1,9.2,0,115.81,25,0
CUST-01433,2021-09-25,54,Pro,Manufacturing,EU,9,0.849,69,77.3,5,11.7,1,149.93,22,0
CUST-01434,2022-12-27,39,Enterprise,Services,LATAM,106,0.698,73,100.0,2,6.6,3,2165.53,93,0
CUST-01435,2023-12-19,27,Business,Education,LATAM,49,0.815,69,82.1,1,5.9,1,509.67,57,0
CUST-01436,2021-09-01,55,Starter,Services,LATAM,3,0.506,53,55.6,3,10.4,3,40.68,74,0
CUST-01437,2024-01-30,26,Pro,Healthcare,LATAM,14,0.839,59,75.7,2,17.9,1,131.4,47,0
CUST-01438,2023-02-23,37,Pro,Manufacturing,APAC,22,0.997,84,93.9,1,9.5,2,131.46,31,0
CUST-01439,2021-04-15,60,Business,Retail,LATAM,98,0.594,72,88.4,1,7.2,0,475.86,38,0
CUST-01440,2022-02-04,50,Enterprise,Education,LATAM,290,0.585,57,93.2,1,7.8,2,2114.38,100,0
CUST-01441,2023-11-01,29,Business,Retail,EU,61,0.958,78,66.5,2,8.9,1,411.18,39,0
CUST-01442,2022-02-10,50,Business,Manufacturing,APAC,57,0.583,65,92.2,1,6.4,2,567.56,88,0
CUST-01443,2024-02-11,26,Pro,Services,NA,30,0.906,45,82.0,1,8.5,0,135.62,72,0
CUST-01444,2022-05-19,47,Pro,Education,EU,5,0.788,44,60.2,3,8.4,1,134.24,59,0
CUST-01445,2022-02-16,50,Pro,Education,LATAM,18,0.717,59,61.5,6,9.6,0,146.7,32,0
CUST-01446,2023-10-20,29,Business,Retail,APAC,46,1.0,81,93.7,5,12.2,2,458.13,41,0
CUST-01447,2023-08-01,32,Starter,Services,EU,3,0.849,63,82.8,3,10.3,4,48.38,69,0
CUST-01448,2021-10-14,54,Pro,Healthcare,APAC,14,0.822,71,54.5,4,9.5,1,157.19,78,0
CUST-01449,2023-07-27,32,Starter,Education,EU,1,0.387,48,39.0,5,11.8,4,53.59,42,0
CUST-01450,2021-10-28,53,Starter,Services,APAC,10,0.817,55,49.0,6,14.5,2,44.2,62,0
CUST-01451,2023-12-11,28,Enterprise,Healthcare,NA,425,0.619,51,53.1,5,10.9,1,2351.61,38,0
CUST-01452,2021-01-09,63,Starter,Education,EU,9,0.677,58,69.5,4,8.8,1,50.32,89,0
CUST-01453,2023-03-06,37,Business,Healthcare,EU,35,0.781,69,57.0,3,7.0,1,462.11,61,0
CUST-01454,2021-07-06,57,Pro,Education,LATAM,30,1.0,78,81.6,0,4.9,2,143.69,100,0
CUST-01455,2023-03-24,36,Business,Services,APAC,71,0.742,72,96.3,2,11.5,1,432.0,41,0
CUST-01456,2024-03-20,24,Enterprise,Manufacturing,EU,435,0.567,55,99.3,0,5.0,2,2213.89,58,0
CUST-01457,2023-03-13,37,Business,Manufacturing,APAC,36,1.0,70,100.0,2,8.6,3,468.8,85,0
CUST-01458,2022-06-05,46,Business,Services,LATAM,33,0.889,89,50.2,3,8.0,1,447.89,62,0
CUST-01459,2023-09-15,30,Starter,Education,APAC,8,0.824,77,100.0,3,7.8,2,54.49,67,0
CUST-01460,2021-08-23,56,Pro,Manufacturing,LATAM,29,1.0,49,89.4,0,3.3,1,193.08,54,0
CUST-01461,2022-10-14,42,Business,Services,APAC,30,1.0,85,89.2,0,5.8,1,503.62,65,0
CUST-01462,2024-03-04,25,Business,Education,LATAM,81,0.646,68,92.8,0,4.2,1,415.48,46,0
CUST-01463,2022-03-04,49,Business,Services,EU,59,0.571,71,85.7,0,8.7,2,420.65,58,0
CUST-01464,2021-02-02,62,Business,Services,LATAM,62,0.906,83,54.7,1,6.3,1,426.65,63,0
CUST-01465,2022-06-14,46,Starter,Manufacturing,EU,6,0.671,28,66.4,1,6.5,2,55.9,50,0
CUST-01466,2022-08-04,44,Starter,Education,LATAM,4,0.684,65,60.5,5,10.5,1,49.47,59,0
CUST-01467,2023-09-02,31,Enterprise,Retail,APAC,168,0.612,67,51.4,2,8.6,0,2070.2,35,0
CUST-01468,2023-08-24,31,Pro,Services,APAC,26,0.868,76,94.0,2,11.4,3,132.93,23,0
