date,store_id,region,product_category,day_of_week,month,holiday_flag,promo_flag,discount_pct,ad_spend,web_traffic,competitor_price_index,inventory_level,avg_temp_c,unit_price,units_sold,revenue,profit
2023-09-05,16,West,Snacks,1,9,0,0,0.108,318.89,4045,0.975,1032,6.8,13.36,55,652.35,243.79
2024-11-10,20,North,Cleaning,6,11,0,1,0.154,904.75,4718,0.976,1432,2.2,11.02,102,950.34,340.76
2024-09-08,3,East,Snacks,6,9,1,0,0.162,513.69,2415,1.023,1425,15.1,13.85,68,788.71,279.21
2023-08-30,5,North,Beverages,2,8,0,0,0.024,270.22,3105,1.063,1381,16.1,15.76,70,1076.96,419.47
2023-12-19,7,South,Beverages,1,12,0,0,0.025,462.13,2475,1.084,1001,6.0,16.05,98,1537.01,704.73
2024-01-23,18,North,Snacks,1,1,0,0,0.1,303.4,4777,1.016,1457,16.6,15.5,82,1139.35,439.76
2024-07-15,9,West,Dairy,0,7,0,1,0.189,903.03,4532,0.967,1004,16.9,15.47,90,1122.31,292.24
2024-05-18,6,South,Personal Care,5,5,0,1,0.113,700.08,4366,0.979,1627,26.0,13.14,112,1307.05,388.33
2024-09-13,7,West,Beverages,4,9,0,1,0.164,675.73,5599,0.892,1208,4.6,11.2,132,1232.89,382.07
2023-09-28,12,South,Beverages,3,9,0,0,0.096,544.69,3606,1.063,956,2.9,15.01,81,1104.24,368.77
2024-01-04,8,South,Dairy,3,1,0,1,0.176,539.21,3451,0.96,1729,21.1,11.81,74,717.27,177.46
2023-11-11,3,South,Snacks,5,11,0,0,0.129,243.74,5067,1.013,954,1.9,11.51,95,952.25,392.83
2024-10-25,17,North,Dairy,4,10,0,1,0.16,765.34,4595,1.014,1096,8.6,14.77,108,1340.35,512.76
2023-08-11,9,South,Personal Care,4,8,0,0,0.209,274.05,3146,0.906,1061,12.0,13.87,88,960.64,289.12
2024-03-04,6,West,Dairy,0,3,0,0,0.149,274.0,3134,0.937,1268,24.2,14.37,54,655.77,226.37
2023-03-29,15,South,Snacks,2,3,0,0,0.072,583.88,4891,1.079,1044,26.4,16.35,111,1681.11,648.53
2024-09-12,15,North,Personal Care,3,9,1,0,0.126,654.01,4878,1.003,1279,20.7,14.15,110,1355.01,425.19
2023-10-08,4,West,Beverages,6,10,0,0,0.127,249.39,2504,0.959,949,0.4,14.15,109,1344.58,520.47
2023-09-06,2,South,Personal Care,2,9,1,1,0.273,720.94,5070,0.945,1297,16.3,15.44,73,816.66,286.85
2024-03-01,1,North,Dairy,4,3,0,1,0.164,555.4,4662,1.033,818,9.9,17.19,93,1332.91,519.75
2023-12-31,16,North,Dairy,6,12,0,1,0.246,984.21,6827,1.005,1905,22.4,15.72,124,1470.22,456.31
2024-09-11,13,South,Personal Care,2,9,0,0,0.123,594.96,3233,0.916,1134,-1.2,12.41,63,682.07,204.57
2024-01-23,16,South,Dairy,1,1,0,0,0.209,382.66,5464,1.049,760,32.6,14.23,75,844.02,226.11
2024-01-13,13,West,Snacks,5,1,0,0,0.197,542.19,3443,1.019,1171,15.7,12.17,86,841.29,288.52
2023-03-18,9,North,Snacks,5,3,0,0,0.132,233.01,3191,0.979,1377,32.7,14.14,114,1402.34,535.79
2023-01-17,12,East,Cleaning,1,1,1,0,0.104,462.38,2843,0.934,1160,24.5,10.53,49,459.42,104.52
2023-10-18,15,South,Dairy,2,10,0,0,0.15,466.78,2732,1.035,1026,7.4,14.54,96,1190.4,356.34
2024-12-29,8,West,Beverages,6,12,0,0,0.109,522.36,3280,1.017,1459,11.8,14.86,82,1080.31,360.9
2024-10-31,19,East,Cleaning,3,10,0,0,0.221,434.41,2930,0.892,779,5.0,9.22,55,395.63,146.47
2024-04-04,18,South,Cleaning,3,4,0,0,0.125,489.68,3596,0.977,1448,30.7,10.23,108,968.92,368.35
2024-04-05,17,North,Snacks,4,4,0,1,0.176,712.53,4457,1.132,1391,23.5,13.49,123,1372.21,536.76
2023-10-13,20,South,Beverages,4,10,0,0,0.092,423.83,4397,0.998,1211,5.1,14.43,97,1275.8,448.57
2023-05-10,8,East,Snacks,2,5,0,1,0.127,652.62,4453,0.951,1711,28.2,13.51,131,1543.79,573.67
2023-01-07,3,East,Beverages,5,1,0,0,0.153,381.8,2841,0.931,579,12.6,14.12,82,977.36,262.52
2023-09-05,10,North,Beverages,1,9,0,1,0.151,737.11,5058,1.071,1049,9.1,13.51,123,1407.57,586.5
2023-08-20,15,East,Snacks,6,8,0,1,0.266,765.73,6391,0.996,939,14.6,12.17,112,1001.81,377.6
2023-05-20,16,South,Beverages,5,5,0,1,0.122,731.74,5589,1.06,1655,21.1,13.75,163,1967.21,664.94
2023-07-09,8,North,Snacks,6,7,0,1,0.208,511.42,4645,0.981,1619,15.1,13.9,78,855.51,261.88
2023-01-19,6,West,Cleaning,3,1,0,1,0.269,540.17,3531,1.015,1645,27.2,11.57,43,361.76,141.05
2024-03-19,9,South,Snacks,1,3,0,0,0.0,513.82,3013,0.978,902,23.7,14.36,81,1164.83,502.6
2024-11-08,17,South,Personal Care,4,11,0,0,0.241,685.47,3406,0.968,1269,8.9,14.09,67,719.58,228.09
2024-05-19,2,East,Personal Care,6,5,0,0,0.094,474.39,5099,1.011,1160,23.9,14.45,70,912.12,246.81
2023-11-24,7,South,Dairy,4,11,0,0,0.128,384.13,4130,1.057,963,13.8,14.11,72,891.52,223.9
2023-11-03,5,West,Personal Care,4,11,0,0,0.154,485.89,3182,0.997,1362,4.9,11.29,43,412.31,126.35
2023-08-13,17,South,Personal Care,6,8,0,0,0.164,268.11,2796,0.948,930,16.6,15.28,89,1139.66,421.35
2023-04-14,10,North,Snacks,4,4,0,0,0.136,659.43,3736,0.989,1216,27.5,14.74,84,1069.42,398.37
2024-03-12,2,South,Cleaning,1,3,0,0,0.18,479.86,3142,0.891,1260,14.2,10.66,47,407.27,103.48
2024-02-18,6,East,Beverages,6,2,0,0,0.151,342.89,3943,0.866,1014,32.8,14.89,105,1330.41,376.45
2023-01-06,1,South,Cleaning,4,1,0,0,0.226,423.31,3511,1.005,1110,26.8,13.5,95,995.86,282.02
2023-10-31,10,North,Dairy,1,10,0,1,0.231,615.67,6920,0.943,824,5.2,17.42,100,1335.94,460.34
2023-07-22,20,West,Beverages,5,7,0,1,0.318,909.87,7055,0.927,1170,11.3,14.85,127,1287.44,470.42
2023-05-05,12,East,Snacks,4,5,0,0,0.174,417.64,4931,1.018,968,26.3,15.68,126,1637.66,588.23
2024-05-28,18,East,Personal Care,1,5,0,0,0.012,474.86,4529,1.087,1061,16.4,11.81,114,1325.4,374.16
2024-01-19,15,West,Snacks,4,1,0,0,0.277,541.8,3745,0.978,1398,26.2,14.15,84,862.19,301.55
2024-04-07,18,South,Beverages,6,4,0,0,0.086,331.48,4032,1.095,1266,23.2,14.03,105,1341.31,604.93
2024-06-04,7,West,Beverages,1,6,0,1,0.29,730.99,5079,0.973,1170,31.7,14.98,118,1259.61,442.85
2024-12-17,20,East,Dairy,1,12,0,0,0.122,493.91,5449,1.005,1312,9.1,17.26,71,1070.9,382.37
2024-08-09,5,East,Personal Care,4,8,0,1,0.264,451.35,4918,0.966,755,13.3,13.85,67,682.17,285.24
2024-03-28,9,East,Cleaning,3,3,0,0,0.079,490.43,4207,0.936,1409,32.5,10.69,111,1088.75,361.86
